Radon Tracer Results

Date-Time of Calculation: 2018-01-04T18:48:31.704

Values: 12, 12, 100, 5, 10, 24
Anomaly # 325.0			Anomaly at index: 32334		Value: 139.264		Time: Sun Dec 16 01:30:00 EET 2012
Anomaly # 326.0			Anomaly at index: 32335		Value: 128.512		Time: Sun Dec 16 01:40:00 EET 2012
Anomaly # 327.0			Anomaly at index: 32336		Value: 130.56		Time: Sun Dec 16 01:50:00 EET 2012
Anomaly # 328.0			Anomaly at index: 32337		Value: 128.0		Time: Sun Dec 16 02:00:00 EET 2012
Anomaly # 329.0			Anomaly at index: 32338		Value: 128.0		Time: Sun Dec 16 02:10:00 EET 2012
Anomaly # 330.0			Anomaly at index: 32339		Value: 122.368		Time: Sun Dec 16 02:20:00 EET 2012
Anomaly # 331.0			Anomaly at index: 32340		Value: 132.096		Time: Sun Dec 16 02:30:00 EET 2012
Anomaly # 332.0			Anomaly at index: 32341		Value: 136.192		Time: Sun Dec 16 02:40:00 EET 2012
Anomaly # 333.0			Anomaly at index: 32342		Value: 123.392		Time: Sun Dec 16 02:50:00 EET 2012
Anomaly # 334.0			Anomaly at index: 32343		Value: 135.168		Time: Sun Dec 16 03:00:00 EET 2012
Anomaly # 335.0			Anomaly at index: 32344		Value: 125.952		Time: Sun Dec 16 03:10:00 EET 2012
Anomaly # 336.0			Anomaly at index: 32345		Value: 133.12		Time: Sun Dec 16 03:20:00 EET 2012
Anomaly # 337.0			Anomaly at index: 32346		Value: 131.072		Time: Sun Dec 16 03:30:00 EET 2012
Anomaly # 338.0			Anomaly at index: 32347		Value: 133.12		Time: Sun Dec 16 03:40:00 EET 2012
Anomaly # 339.0			Anomaly at index: 32348		Value: 129.536		Time: Sun Dec 16 03:50:00 EET 2012
Anomaly # 340.0			Anomaly at index: 32349		Value: 126.976		Time: Sun Dec 16 04:00:00 EET 2012
Anomaly # 341.0			Anomaly at index: 32350		Value: 133.12		Time: Sun Dec 16 04:10:00 EET 2012
Anomaly # 342.0			Anomaly at index: 32351		Value: 133.12		Time: Sun Dec 16 04:20:00 EET 2012
Anomaly # 343.0			Anomaly at index: 32352		Value: 129.536		Time: Sun Dec 16 04:30:00 EET 2012
Anomaly # 344.0			Anomaly at index: 32353		Value: 132.096		Time: Sun Dec 16 04:40:00 EET 2012
Anomaly # 345.0			Anomaly at index: 32354		Value: 128.512		Time: Sun Dec 16 04:50:00 EET 2012
Anomaly # 346.0			Anomaly at index: 32355		Value: 131.072		Time: Sun Dec 16 05:00:00 EET 2012
Anomaly # 347.0			Anomaly at index: 32356		Value: 134.144		Time: Sun Dec 16 05:10:00 EET 2012
Anomaly # 348.0			Anomaly at index: 32357		Value: 131.072		Time: Sun Dec 16 05:20:00 EET 2012
Anomaly # 349.0			Anomaly at index: 32358		Value: 128.512		Time: Sun Dec 16 05:30:00 EET 2012
Anomaly # 350.0			Anomaly at index: 32359		Value: 128.512		Time: Sun Dec 16 05:40:00 EET 2012
Anomaly # 351.0			Anomaly at index: 32360		Value: 135.168		Time: Sun Dec 16 05:50:00 EET 2012
Anomaly # 352.0			Anomaly at index: 32361		Value: 137.216		Time: Sun Dec 16 06:00:00 EET 2012
Anomaly # 353.0			Anomaly at index: 32362		Value: 125.44		Time: Sun Dec 16 06:10:00 EET 2012
Anomaly # 354.0			Anomaly at index: 32363		Value: 130.56		Time: Sun Dec 16 06:20:00 EET 2012
Anomaly # 355.0			Anomaly at index: 32364		Value: 125.952		Time: Sun Dec 16 06:30:00 EET 2012
Anomaly # 356.0			Anomaly at index: 32365		Value: 127.488		Time: Sun Dec 16 06:40:00 EET 2012
Anomaly # 357.0			Anomaly at index: 32366		Value: 128.512		Time: Sun Dec 16 06:50:00 EET 2012
Anomaly # 358.0			Anomaly at index: 32367		Value: 136.192		Time: Sun Dec 16 07:00:00 EET 2012
Anomaly # 359.0			Anomaly at index: 32368		Value: 136.192		Time: Sun Dec 16 07:10:00 EET 2012
Anomaly # 360.0			Anomaly at index: 32369		Value: 137.216		Time: Sun Dec 16 07:20:00 EET 2012
Anomaly # 361.0			Anomaly at index: 32370		Value: 129.024		Time: Sun Dec 16 07:30:00 EET 2012
Anomaly # 362.0			Anomaly at index: 32371		Value: 123.904		Time: Sun Dec 16 07:40:00 EET 2012
Anomaly # 363.0			Anomaly at index: 32372		Value: 121.856		Time: Sun Dec 16 07:50:00 EET 2012
Anomaly # 364.0			Anomaly at index: 32373		Value: 117.248		Time: Sun Dec 16 08:00:00 EET 2012
Anomaly # 365.0			Anomaly at index: 32374		Value: 118.784		Time: Sun Dec 16 08:10:00 EET 2012
Anomaly # 366.0			Anomaly at index: 32375		Value: 116.736		Time: Sun Dec 16 08:20:00 EET 2012
Anomaly # 367.0			Anomaly at index: 32428		Value: 141.312		Time: Sun Dec 16 17:10:00 EET 2012
Anomaly # 368.0			Anomaly at index: 32429		Value: 132.096		Time: Sun Dec 16 17:20:00 EET 2012
Anomaly # 369.0			Anomaly at index: 32430		Value: 131.072		Time: Sun Dec 16 17:30:00 EET 2012
Anomaly # 370.0			Anomaly at index: 32431		Value: 132.096		Time: Sun Dec 16 17:40:00 EET 2012
Anomaly # 371.0			Anomaly at index: 32432		Value: 133.12		Time: Sun Dec 16 17:50:00 EET 2012
Anomaly # 372.0			Anomaly at index: 32433		Value: 133.12		Time: Sun Dec 16 18:00:00 EET 2012
Anomaly # 373.0			Anomaly at index: 32434		Value: 130.048		Time: Sun Dec 16 18:10:00 EET 2012
Anomaly # 374.0			Anomaly at index: 32435		Value: 136.192		Time: Sun Dec 16 18:20:00 EET 2012
Anomaly # 375.0			Anomaly at index: 32436		Value: 129.024		Time: Sun Dec 16 18:30:00 EET 2012
Anomaly # 376.0			Anomaly at index: 32437		Value: 130.56		Time: Sun Dec 16 18:40:00 EET 2012
Anomaly # 377.0			Anomaly at index: 32438		Value: 133.12		Time: Sun Dec 16 18:50:00 EET 2012
Anomaly # 378.0			Anomaly at index: 32439		Value: 136.192		Time: Sun Dec 16 19:00:00 EET 2012
Anomaly # 379.0			Anomaly at index: 32440		Value: 129.536		Time: Sun Dec 16 19:10:00 EET 2012
Anomaly # 380.0			Anomaly at index: 32441		Value: 129.024		Time: Sun Dec 16 19:20:00 EET 2012
Anomaly # 381.0			Anomaly at index: 32442		Value: 121.856		Time: Sun Dec 16 19:30:00 EET 2012
Anomaly # 382.0			Anomaly at index: 32443		Value: 134.144		Time: Sun Dec 16 19:40:00 EET 2012
Anomaly # 383.0			Anomaly at index: 32444		Value: 133.12		Time: Sun Dec 16 19:50:00 EET 2012
Anomaly # 384.0			Anomaly at index: 32445		Value: 127.488		Time: Sun Dec 16 20:00:00 EET 2012
Anomaly # 385.0			Anomaly at index: 32446		Value: 125.952		Time: Sun Dec 16 20:10:00 EET 2012
Anomaly # 386.0			Anomaly at index: 32447		Value: 124.928		Time: Sun Dec 16 20:20:00 EET 2012
Anomaly # 387.0			Anomaly at index: 32448		Value: 130.56		Time: Sun Dec 16 20:30:00 EET 2012
Anomaly # 388.0			Anomaly at index: 32449		Value: 134.144		Time: Sun Dec 16 20:40:00 EET 2012
Anomaly # 389.0			Anomaly at index: 32450		Value: 134.144		Time: Sun Dec 16 20:50:00 EET 2012
Anomaly # 390.0			Anomaly at index: 32451		Value: 132.096		Time: Sun Dec 16 21:00:00 EET 2012
Anomaly # 391.0			Anomaly at index: 32452		Value: 126.976		Time: Sun Dec 16 21:10:00 EET 2012
Anomaly # 392.0			Anomaly at index: 32453		Value: 125.952		Time: Sun Dec 16 21:20:00 EET 2012
Anomaly # 393.0			Anomaly at index: 32455		Value: 133.12		Time: Sun Dec 16 21:40:00 EET 2012
Anomaly # 394.0			Anomaly at index: 32457		Value: 127.488		Time: Sun Dec 16 22:00:00 EET 2012
Anomaly # 395.0			Anomaly at index: 32459		Value: 131.072		Time: Sun Dec 16 22:20:00 EET 2012
Anomaly # 396.0			Anomaly at index: 32460		Value: 128.0		Time: Sun Dec 16 22:30:00 EET 2012
Anomaly # 397.0			Anomaly at index: 32463		Value: 126.976		Time: Sun Dec 16 23:00:00 EET 2012
Anomaly # 398.0			Anomaly at index: 32464		Value: 127.488		Time: Sun Dec 16 23:10:00 EET 2012
Anomaly # 399.0			Anomaly at index: 32465		Value: 130.048		Time: Sun Dec 16 23:20:00 EET 2012
Anomaly # 400.0			Anomaly at index: 32468		Value: 128.0		Time: Sun Dec 16 23:50:00 EET 2012
Anomaly # 401.0			Anomaly at index: 32470		Value: 130.048		Time: Mon Dec 17 00:10:00 EET 2012
Anomaly # 402.0			Anomaly at index: 32473		Value: 132.096		Time: Mon Dec 17 00:40:00 EET 2012
Anomaly # 403.0			Anomaly at index: 32482		Value: 137.216		Time: Mon Dec 17 02:10:00 EET 2012
Anomaly # 404.0			Anomaly at index: 33366		Value: 158.72		Time: Sun Dec 23 09:10:00 EET 2012
Anomaly # 405.0			Anomaly at index: 33961		Value: 153.6		Time: Thu Dec 27 16:00:00 EET 2012
Anomaly # 406.0			Anomaly at index: 34459		Value: 152.576		Time: Mon Dec 31 03:00:00 EET 2012
Anomaly # 407.0			Anomaly at index: 34461		Value: 153.6		Time: Mon Dec 31 03:20:00 EET 2012
Anomaly # 408.0			Anomaly at index: 34464		Value: 153.6		Time: Mon Dec 31 03:50:00 EET 2012
Anomaly # 409.0			Anomaly at index: 34466		Value: 152.576		Time: Mon Dec 31 04:10:00 EET 2012
Anomaly # 410.0			Anomaly at index: 36745		Value: 145.408		Time: Wed Jan 16 12:00:00 EET 2013
Anomaly # 411.0			Anomaly at index: 37326		Value: 146.432		Time: Sun Jan 20 12:50:00 EET 2013
Anomaly # 412.0			Anomaly at index: 37757		Value: 147.456		Time: Wed Jan 23 17:10:00 EET 2013
