2012-11-19-03-24-35,127.458,2,4.147
2012-11-19-06-27-43,191.027,2.1,3.825
2012-11-19-07-02-32,133.692,2.2,4.297
2012-11-19-08-39-58,258.117,2.1,3.512
2012-11-19-08-44-05,111.075,1.9,4.191
2012-11-19-11-30-51,189.178,2.2,3.936
2012-11-19-12-15-53,189.309,2.1,3.835
2012-11-19-12-23-21,116.634,2.5,4.74
2012-11-19-13-56-07,150.84,2.3,4.272
2012-11-19-14-10-28,215.091,2.2,3.802
2012-11-19-14-12-17,216.406,2.4,3.995
2012-11-19-14-16-43,216.15,3.5,5.097
2012-11-19-16-20-54,223.866,2,3.56
2012-11-19-17-29-04,125.036,2.6,4.767
2012-11-19-18-59-35,173.647,2.3,4.125
2012-11-19-22-05-59,179.922,2.3,4.088
2012-11-20-01-08-37,216.983,3,4.593
2012-11-20-01-11-50,215.366,3.2,4.8
2012-11-20-08-03-03,124.841,2.1,4.269
2012-11-20-08-35-37,115.574,2.1,4.349
2012-11-20-08-53-36,176.691,2.4,4.207
2012-11-20-11-16-41,189.854,2.4,4.132
2012-11-20-12-13-34,183.717,2.1,3.866
2012-11-20-12-39-10,136.118,2,4.079
2012-11-20-12-42-20,188.257,1.9,3.641
2012-11-20-12-56-13,134.746,2,4.089
2012-11-20-14-29-50,115.913,2.1,4.346
2012-11-20-15-48-17,150.497,2.2,4.174
2012-11-20-22-44-59,461.348,2.7,3.506
2012-11-21-00-08-58,254.194,2.2,3.628
2012-11-21-02-11-46,103.55,1.7,4.064
2012-11-21-02-26-08,88.612,2,4.526
2012-11-21-02-38-02,132.511,2,4.107
2012-11-21-10-37-46,201.899,2.2,3.868
2012-11-21-11-35-31,192.175,2.4,4.119
2012-11-21-12-22-58,154.598,1.9,3.846
2012-11-21-12-44-39,100.017,1.9,4.3
2012-11-21-16-07-42,119.522,2,4.214
2012-11-21-16-20-47,110.88,1.8,4.092
2012-11-21-16-46-40,117.829,2.1,4.329
2012-11-22-02-42-30,177.304,2.1,3.903
2012-11-22-04-31-12,111.886,2.5,4.783
2012-11-22-04-38-28,113.334,1.8,4.07
2012-11-22-04-46-03,113.998,1.7,3.963
2012-11-22-05-03-05,220.649,2,3.575
2012-11-22-07-14-44,180.64,2.6,4.384
2012-11-22-07-15-34,184.914,2.5,4.259
2012-11-22-07-16-28,180.862,2.3,4.082
2012-11-22-11-21-47,190.288,2.1,3.829
2012-11-22-12-15-51,142.757,2.1,4.129
2012-11-22-12-20-33,140.488,2.1,4.146
2012-11-22-16-53-07,163.043,2.1,3.99
2012-11-22-17-01-33,228.828,2.5,4.037
2012-11-22-20-27-12,174.553,2.3,4.119
2012-11-22-21-07-30,124.051,2.4,4.575
2012-11-22-21-28-52,157.58,2,3.926
2012-11-22-22-50-50,102.189,2,4.377
2012-11-22-23-28-58,216.755,2.4,3.994
2012-11-23-02-39-20,107.971,1.7,4.02
2012-11-23-12-06-23,133.901,2,4.096
2012-11-23-12-17-31,137.619,2.1,4.167
2012-11-23-12-26-46,133.724,2.1,4.197
2012-11-23-13-48-12,153.731,2.3,4.252
2012-11-23-14-03-39,175.573,1.9,3.713
2012-11-23-17-06-47,174.271,2,3.821
2012-11-23-17-24-18,112.629,2.1,4.376
2012-11-23-17-49-31,210.898,2.4,4.022
2012-11-23-18-15-03,194.612,2.6,4.306
2012-11-23-18-56-35,178.854,2.1,3.894
2012-11-23-20-58-57,105.667,2.3,4.643
2012-11-24-01-05-42,177.063,2.1,3.904
2012-11-24-01-09-21,123.537,2.5,4.68
2012-11-24-02-00-26,90.12,2.2,4.708
2012-11-24-02-05-28,117.302,1.8,4.034
2012-11-24-02-39-09,234.443,2.6,4.112
2012-11-24-03-49-12,115.516,2.2,4.45
2012-11-24-08-06-02,175.052,2.4,4.216
2012-11-24-08-54-09,123.706,2.4,4.578
2012-11-24-09-32-26,248.404,2.9,4.352
2012-11-24-15-17-50,225.891,2.7,4.251
2012-11-24-17-34-13,239.298,2.1,3.591
2012-11-24-17-43-31,199.544,2.2,3.88
2012-11-24-17-47-17,117.293,2.2,4.434
2012-11-24-19-46-11,120.336,1.9,4.107
2012-11-24-23-04-16,184.948,4.4,6.159
2012-11-24-23-10-30,182.073,2.5,4.275
2012-11-24-23-12-11,178.847,2,3.794
2012-11-24-23-13-46,184.118,2.2,3.964
2012-11-24-23-14-32,192.796,2.1,3.816
2012-11-24-23-15-15,177.77,1.9,3.7
2012-11-24-23-16-36,184.221,2,3.763
2012-11-24-23-20-44,178.229,2.8,4.598
2012-11-24-23-21-24,184.12,2.5,4.264
2012-11-24-23-25-31,185.647,2.1,3.855
2012-11-24-23-26-01,184.059,2,3.764
2012-11-24-23-31-14,184.894,4.3,6.059
2012-11-24-23-33-34,184.652,3.2,4.961
2012-11-24-23-35-21,184.299,4,5.763
2012-11-24-23-40-33,175.79,2.3,4.112
2012-11-24-23-40-57,179.708,2.4,4.189
2012-11-24-23-44-49,185.232,2.1,3.857
2012-11-24-23-46-17,183.965,2,3.765
2012-11-25-00-02-20,169.056,1.9,3.753
2012-11-25-00-10-23,185.388,2.1,3.857
2012-11-25-00-15-28,181.22,2.3,4.08
2012-11-25-00-17-49,185.523,3,4.756
2012-11-25-00-19-40,181.073,2.1,3.881
2012-11-25-00-20-27,181.626,2,3.778
2012-11-25-00-22-55,184.921,2.1,3.859
2012-11-25-00-28-41,181.372,2.7,4.479
2012-11-25-00-29-38,183.473,2.3,4.067
2012-11-25-00-38-36,185.996,2,3.753
2012-11-25-00-39-55,180.939,2.1,3.882
2012-11-25-00-40-48,184.741,2.1,3.86
2012-11-25-00-41-41,183.663,2.2,3.966
2012-11-25-00-45-28,183.637,2.1,3.866
2012-11-25-00-47-21,185.406,2,3.757
2012-11-25-00-56-58,187.52,2,3.745
2012-11-25-01-00-27,182.382,2,3.774
2012-11-25-01-11-03,184.864,2,3.76
2012-11-25-01-11-51,184.924,2.1,3.859
2012-11-25-01-16-32,181.759,2.1,3.877
2012-11-25-01-17-22,186.204,2.1,3.852
2012-11-25-01-21-06,184.518,2.1,3.862
2012-11-25-01-25-51,172.91,2,3.829
2012-11-25-01-27-26,181.353,2.2,3.98
2012-11-25-01-28-03,179.037,2,3.793
2012-11-25-01-30-03,181.152,2.1,3.881
2012-11-25-01-33-13,185.715,2,3.755
2012-11-25-01-33-55,186.335,2.4,4.151
2012-11-25-01-35-29,184.073,2,3.764
2012-11-25-01-36-47,177.862,2,3.8
2012-11-25-01-40-38,184.341,2,3.763
2012-11-25-01-41-49,181.984,2.4,4.176
2012-11-25-01-46-54,184.376,2.1,3.862
2012-11-25-01-53-44,178.941,2,3.793
2012-11-25-01-56-42,187.364,2.2,3.946
2012-11-25-02-26-45,181.51,2.1,3.879
2012-11-25-02-29-39,179.39,2.5,4.291
2012-11-25-02-32-11,184.187,2,3.763
2012-11-25-02-39-27,185.475,2.3,4.056
2012-11-25-02-41-18,186.871,2.2,3.948
2012-11-25-02-46-15,186.413,2.1,3.851
2012-11-25-02-49-23,184.86,2.1,3.86
2012-11-25-02-51-12,178.338,2.1,3.897
2012-11-25-03-02-57,186.343,2.4,4.151
2012-11-25-03-04-43,186.131,2.8,4.552
2012-11-25-03-09-56,185.899,2.1,3.854
2012-11-25-03-12-08,185.262,2,3.757
2012-11-25-03-21-16,185.092,2,3.758
2012-11-25-03-21-47,185.162,2.2,3.958
2012-11-25-03-22-13,182.314,2.1,3.874
2012-11-25-03-44-26,182.361,2.1,3.874
2012-11-25-03-45-40,185.93,2,3.754
2012-11-25-03-46-21,183.739,2,3.766
2012-11-25-03-48-15,188.272,2.1,3.841
2012-11-25-03-49-56,78.593,1.8,4.451
2012-11-25-04-08-22,177.526,2,3.802
2012-11-25-04-24-12,184.538,2.1,3.861
2012-11-25-04-27-42,186.994,2.1,3.848
2012-11-25-04-36-38,184.444,2.4,4.162
2012-11-25-04-37-03,182.553,2.2,3.973
2012-11-25-04-39-35,182.458,2.1,3.873
2012-11-25-04-48-04,184.96,2,3.759
2012-11-25-04-50-36,185.004,2.3,4.059
2012-11-25-04-52-31,184.296,2.2,3.963
2012-11-25-05-22-53,183.408,2.2,3.968
2012-11-25-05-26-03,184.942,2.1,3.859
2012-11-25-05-37-08,179.615,2.3,4.09
2012-11-25-05-38-18,189.928,2,3.731
2012-11-25-05-39-18,126.11,2.2,4.358
2012-11-25-05-45-29,186.195,2,3.752
2012-11-25-05-52-11,185.358,2,3.757
2012-11-25-06-02-02,186.063,2.1,3.853
2012-11-25-06-07-06,185.311,2.3,4.057
2012-11-25-06-17-27,145.258,2.2,4.211
2012-11-25-06-21-58,179.308,3.2,4.991
2012-11-25-06-24-31,191.459,2.2,3.923
2012-11-25-06-33-48,186.807,2.1,3.849
2012-11-25-06-48-11,191.308,2.2,3.924
2012-11-25-06-48-35,190.317,2.1,3.829
2012-11-25-06-56-20,193.204,2.1,3.814
2012-11-25-07-01-25,196.229,2.1,3.797
2012-11-25-07-07-33,194.498,2.2,3.907
2012-11-25-07-12-50,190.896,2,3.726
2012-11-25-07-34-58,181.716,2.3,4.077
2012-11-25-07-52-30,186.933,2.3,4.048
2012-11-25-07-58-13,447.016,2.1,2.939
2012-11-25-08-07-11,187.048,2.1,3.847
2012-11-25-08-31-21,183.043,2.6,4.37
2012-11-25-08-38-33,179.67,2.1,3.889
2012-11-25-08-41-32,176.989,2,3.805
2012-11-25-08-46-34,183.922,2,3.765
2012-11-25-08-49-45,203.215,2.3,3.961
2012-11-25-09-20-03,183.007,2.5,4.27
2012-11-25-09-44-08,191.075,2.2,3.925
2012-11-25-10-28-43,184.205,2.3,4.063
2012-11-25-10-51-45,181.741,4,5.777
2012-11-25-10-58-04,184.757,3.8,5.56
2012-11-25-11-07-21,193.281,2.1,3.813
2012-11-25-11-10-32,192.61,2.3,4.017
2012-11-25-11-16-34,184.444,2.4,4.162
2012-11-25-11-18-42,183.133,2.7,4.469
2012-11-25-11-20-39,181.797,2.3,4.077
2012-11-25-12-10-28,158.38,1.9,3.821
2012-11-25-12-30-02,184.27,2.5,4.263
2012-11-25-12-50-02,185.32,2.2,3.957
2012-11-25-13-07-13,181.276,2.2,3.98
2012-11-25-13-11-21,180.458,2,3.785
2012-11-25-13-53-28,187.476,2.2,3.945
2012-11-25-14-06-03,185.862,2.8,4.554
2012-11-25-14-30-52,138.126,2.2,4.263
2012-11-25-14-48-28,183.415,2.2,3.968
2012-11-25-14-55-54,192.28,2.2,3.919
2012-11-25-15-09-45,187.949,2.3,4.042
2012-11-25-15-25-24,186.059,2.5,4.253
2012-11-25-15-39-16,183.784,2.6,4.366
2012-11-25-15-59-10,182.868,2.1,3.871
2012-11-25-16-12-14,185.662,3.1,4.855
2012-11-25-16-28-28,182.92,2.2,3.971
2012-11-25-17-16-02,113.046,2.1,4.372
2012-11-25-18-06-50,178.324,2.2,3.997
2012-11-25-18-08-20,184.87,2.2,3.96
2012-11-25-18-43-58,180.45,2.7,4.485
2012-11-25-19-18-42,186.531,2.1,3.85
2012-11-25-19-19-53,179.46,2.1,3.89
2012-11-25-19-23-23,186.494,2,3.75
2012-11-25-19-28-56,184.523,2.2,3.961
2012-11-25-19-40-11,183.154,2.3,4.069
2012-11-25-20-00-37,185.073,2.5,4.258
2012-11-25-20-05-25,181.137,2.2,3.981
2012-11-25-20-29-04,186.249,2.4,4.152
2012-11-25-20-30-33,183.458,2.3,4.068
2012-11-25-20-57-34,183.909,2.1,3.865
2012-11-25-20-59-46,184.892,2.4,4.159
2012-11-25-21-07-52,181.306,2,3.78
2012-11-25-21-18-51,179.941,2.1,3.888
2012-11-25-21-34-26,188.115,2.2,3.941
2012-11-25-22-30-45,179.232,2.1,3.892
2012-11-25-23-34-10,180.848,2.4,4.182
2012-11-25-23-40-25,184.891,2,3.759
2012-11-25-23-41-06,185.688,2,3.755
2012-11-25-23-46-03,185.475,2.1,3.856
2012-11-25-23-52-48,176.894,2.1,3.905
2012-11-26-00-11-42,182.202,2,3.775
2012-11-26-00-33-11,190.356,2.1,3.829
2012-11-26-01-08-45,184.468,2.1,3.862
2012-11-26-01-49-23,136.719,1.8,3.874
2012-11-26-01-49-40,185.962,2.1,3.853
2012-11-26-01-52-40,183.537,2.2,3.967
2012-11-26-01-57-53,179.967,3.1,4.888
2012-11-26-04-27-49,187.277,2,3.746
2012-11-26-05-05-30,182.058,2.1,3.875
2012-11-26-05-08-18,181.122,2,3.781
2012-11-26-05-14-34,181.812,2.3,4.077
2012-11-26-05-19-14,184.792,2.1,3.86
2012-11-26-05-33-39,183.832,2.2,3.965
2012-11-26-05-56-14,183.481,2.2,3.967
2012-11-26-05-57-43,129.032,1.9,4.034
2012-11-26-06-17-33,180.123,3.5,5.287
2012-11-26-06-21-38,176.029,2.8,4.611
2012-11-26-06-22-28,148.449,2.7,4.688
2012-11-26-06-25-38,183.56,2,3.767
2012-11-26-06-40-58,178.433,2,3.796
2012-11-26-07-00-10,183.052,2.1,3.87
2012-11-26-07-42-26,185.819,2.4,4.154
2012-11-26-09-18-21,182.984,2.6,4.37
2012-11-26-09-32-55,182.156,2.1,3.875
2012-11-26-10-21-22,180.065,2.5,4.287
2012-11-26-10-26-16,181.635,2.1,3.878
2012-11-26-10-32-05,173.057,2.3,4.128
2012-11-26-10-33-05,182.177,2.1,3.875
2012-11-26-10-51-32,165.198,2,3.877
2012-11-26-11-04-26,182.481,2.2,3.973
2012-11-26-11-54-04,164.792,2,3.879
2012-11-26-12-00-33,182.586,2.3,4.072
2012-11-26-12-06-14,173.039,2.1,3.928
2012-11-26-12-09-10,184.318,2.4,4.163
2012-11-26-12-15-02,183.191,2.6,4.369
2012-11-26-12-25-55,184.375,2,3.762
2012-11-26-12-49-16,141.416,1.8,3.839
2012-11-26-13-00-11,189.162,2,3.736
2012-11-26-13-40-29,188.14,2.2,3.941
2012-11-26-13-43-36,123.969,2,4.176
2012-11-26-13-49-33,116.284,2.4,4.643
2012-11-26-14-52-32,183.216,2.1,3.869
2012-11-26-14-54-12,112.007,1.9,4.182
2012-11-26-15-19-49,178.667,2.1,3.895
2012-11-26-16-23-07,183.501,2.2,3.967
2012-11-26-17-04-35,121.206,1.9,4.1
2012-11-26-19-35-41,182.117,4.8,6.575
2012-11-26-19-44-11,180.075,2.6,4.387
2012-11-26-19-45-31,182.183,2.2,3.975
2012-11-26-19-45-55,182.756,2.3,4.072
2012-11-26-19-49-00,165.679,2.7,4.574
2012-11-26-19-50-44,181.985,2.6,4.376
2012-11-26-19-50-45,182.395,3,4.774
2012-11-26-19-54-50,182.055,2.1,3.876
2012-11-26-20-04-31,176.794,2,3.806
2012-11-26-20-14-31,182.709,2,3.772
2012-11-26-20-18-37,179.281,2,3.792
2012-11-26-20-29-31,181.971,2.4,4.176
2012-11-26-20-30-20,183.941,2.3,4.065
2012-11-26-20-32-15,181.968,2.2,3.976
2012-11-26-20-35-59,183.176,2.3,4.069
2012-11-26-20-38-43,181.901,2.2,3.976
2012-11-26-20-44-36,179.773,2,3.789
2012-11-26-21-02-22,184.903,2.5,4.259
2012-11-26-21-11-41,179.348,2.1,3.891
2012-11-26-21-25-28,182.236,2.6,4.374
2012-11-26-21-30-34,178.693,2.7,4.495
2012-11-26-21-45-08,183.686,2.5,4.266
2012-11-26-21-57-15,183.811,2.1,3.866
2012-11-26-22-12-42,180.171,2.4,4.186
2012-11-26-22-17-13,183.051,2.1,3.87
2012-11-26-22-23-14,181.712,2.4,4.177
2012-11-26-22-49-48,185.468,2.1,3.856
2012-11-26-23-05-40,180.664,2,3.784
2012-11-26-23-08-03,182.755,2.4,4.172
2012-11-26-23-11-15,182.589,2.1,3.872
2012-11-26-23-18-34,183.694,2.3,4.066
2012-11-26-23-20-32,178.915,3.4,5.194
2012-11-26-23-23-55,180.606,2,3.784
2012-11-26-23-36-50,184.312,2.5,4.263
2012-11-26-23-41-42,180.902,2.7,4.482
2012-11-26-23-44-53,177.922,3.2,4.999
2012-11-26-23-56-58,183.481,2.3,4.067
2012-11-27-00-01-18,181.658,2,3.778
2012-11-27-00-27-09,177.866,2.2,4
2012-11-27-00-35-34,182.567,2.1,3.873
2012-11-27-00-37-34,183.319,2.9,4.668
2012-11-27-00-44-54,181.883,2.2,3.977
2012-11-27-00-45-59,179.289,2,3.791
2012-11-27-01-09-43,130.253,2.3,4.425
2012-11-27-01-16-23,180.91,2,3.782
2012-11-27-01-23-41,186.556,2.2,3.95
2012-11-27-01-38-46,184.426,2.3,4.062
2012-11-27-01-44-32,183.312,2.3,4.068
2012-11-27-02-18-05,184.267,2.3,4.063
2012-11-27-02-23-37,184.091,2,3.764
2012-11-27-02-30-58,181.619,2.5,4.278
2012-11-27-02-32-33,178.798,2.1,3.894
2012-11-27-02-47-10,180.536,2,3.784
2012-11-27-02-52-54,179.907,2,3.788
2012-11-27-03-01-09,179.609,2,3.79
2012-11-27-03-08-22,179.969,2.2,3.988
2012-11-27-03-35-53,183.222,2.2,3.969
2012-11-27-03-46-49,179.417,2,3.791
2012-11-27-03-56-07,182.543,2.1,3.873
2012-11-27-04-06-27,180.879,2,3.782
2012-11-27-04-27-49,179.268,2.1,3.892
2012-11-27-04-30-05,182.723,2.1,3.872
2012-11-27-04-35-55,177.889,2.8,4.6
2012-11-27-05-05-19,182.83,2.4,4.171
2012-11-27-05-24-51,185.012,2.2,3.959
2012-11-27-05-32-38,178.274,2.8,4.597
2012-11-27-05-35-52,112.752,2.4,4.675
2012-11-27-05-38-30,179.537,2.4,4.19
2012-11-27-05-40-33,181.188,2.2,3.98
2012-11-27-05-54-33,179.866,2.5,4.288
2012-11-27-06-01-45,177.968,2.6,4.399
2012-11-27-06-06-34,182.562,2.2,3.973
2012-11-27-06-22-53,178.965,2.7,4.493
2012-11-27-07-13-04,179.963,2,3.788
2012-11-27-07-18-45,184.268,2.1,3.863
2012-11-27-07-46-43,185.8,2.2,3.954
2012-11-27-07-50-14,179.957,2.5,4.288
2012-11-27-08-20-54,181.609,2.7,4.478
2012-11-27-08-40-56,177.599,2.2,4.001
2012-11-27-08-47-38,194.007,2.2,3.909
2012-11-27-09-29-55,178.085,3.2,4.998
2012-11-27-10-02-49,184.649,2.2,3.961
2012-11-27-10-12-05,182.12,2.3,4.075
2012-11-27-10-15-15,178.259,2,3.797
2012-11-27-10-42-04,164.484,2,3.881
2012-11-27-11-17-08,106.598,2,4.333
2012-11-27-12-04-13,190.051,2.1,3.831
2012-11-27-12-16-08,170.114,2,3.846
2012-11-27-12-17-21,181.094,2.5,4.281
2012-11-27-12-18-43,173.688,2,3.825
2012-11-27-12-35-43,180.735,1.9,3.683
2012-11-27-12-39-18,180.464,1.9,3.685
2012-11-27-12-45-13,182.394,2.1,3.874
2012-11-27-13-00-04,179.231,2.3,4.092
2012-11-27-13-32-32,172.851,2.1,3.93
2012-11-27-13-33-17,181.026,2,3.781
2012-11-27-13-34-29,220.736,2.4,3.975
2012-11-27-14-17-28,178.307,2,3.797
2012-11-27-15-02-25,180.692,2.1,3.883
2012-11-27-15-04-00,178.426,2.1,3.896
2012-11-27-15-05-36,188.443,2.2,3.94
2012-11-27-15-12-38,177.688,2.6,4.401
2012-11-27-15-15-41,186.338,2.3,4.051
2012-11-27-15-18-24,182.424,2.7,4.473
2012-11-27-15-23-01,178.482,2,3.796
2012-11-27-16-08-45,188.983,2.2,3.937
2012-11-27-16-16-46,180.336,2.1,3.885
2012-11-27-16-30-40,180.773,2.3,4.083
2012-11-27-16-31-02,180.062,2.5,4.287
2012-11-27-16-35-17,186.778,2.7,4.449
2012-11-27-16-54-09,181.099,2.7,4.481
2012-11-27-17-18-02,183.524,2.5,4.267
2012-11-27-17-21-31,182.786,2.2,3.971
2012-11-27-17-24-00,182.575,1.9,3.673
2012-11-27-17-28-46,136.294,2.1,4.177
2012-11-27-17-31-12,184.398,2.4,4.162
2012-11-27-17-31-53,185.049,2.2,3.959
2012-11-27-17-43-50,187.13,2,3.747
2012-11-27-17-59-27,203.663,1.8,3.459
2012-11-27-18-23-59,184.967,2.2,3.959
2012-11-27-18-25-54,180.016,2.2,3.987
2012-11-27-18-29-35,179.24,2.5,4.292
2012-11-27-18-37-56,184.724,2,3.76
2012-11-27-18-40-29,199.071,2,3.682
2012-11-27-18-42-21,191.757,2,3.721
2012-11-27-18-55-52,185.689,2.2,3.955
2012-11-27-19-23-47,184.853,2.2,3.96
2012-11-27-19-56-25,181.626,2.2,3.978
2012-11-27-20-14-17,184.395,2.3,4.062
2012-11-27-20-26-21,186.694,2,3.749
2012-11-27-20-46-14,176.191,2.3,4.11
2012-11-27-20-51-33,179.528,2.4,4.19
2012-11-27-20-54-00,184.139,2,3.764
2012-11-27-21-00-50,182.395,2.2,3.974
2012-11-27-21-02-13,183.044,2,3.77
2012-11-27-21-04-55,183.95,2,3.765
2012-11-27-21-05-41,182.471,2.2,3.973
2012-11-27-21-29-08,170.007,1.9,3.747
2012-11-27-21-59-20,182.976,2,3.77
2012-11-27-22-13-00,182.198,2,3.775
2012-11-27-22-19-35,179.88,2.3,4.088
2012-11-27-22-23-10,183.071,2,3.77
2012-11-27-22-23-49,180.687,2.2,3.983
2012-11-27-22-33-38,181.429,2,3.779
2012-11-27-22-34-07,183.989,2,3.764
2012-11-27-22-56-09,178.62,2.1,3.895
2012-11-27-23-17-53,183.094,2.2,3.97
2012-11-27-23-21-53,180.471,3.1,4.885
2012-11-27-23-24-09,185.121,2.1,3.858
2012-11-28-00-45-33,178.321,2.5,4.297
2012-11-28-00-47-05,178.137,2.2,3.998
2012-11-28-01-12-32,185.462,2,3.756
2012-11-28-01-26-40,184.171,2,3.763
2012-11-28-01-28-21,183.388,2,3.768
2012-11-28-01-39-41,184.669,2,3.761
2012-11-28-02-33-54,184.039,2.1,3.864
2012-11-28-02-49-43,192.681,2.2,3.916
2012-11-28-03-04-19,180.519,2.2,3.984
2012-11-28-03-08-45,180.099,2.3,4.087
2012-11-28-03-09-28,180.897,2.2,3.982
2012-11-28-03-19-15,179.549,2.1,3.89
2012-11-28-03-39-52,182.169,2.2,3.975
2012-11-28-03-47-12,180.898,2.4,4.182
2012-11-28-04-08-08,178.861,2.1,3.894
2012-11-28-04-11-04,182.735,2,3.772
2012-11-28-04-20-44,175.997,2.4,4.211
2012-11-28-04-21-46,182.289,2.2,3.974
2012-11-28-04-39-07,183.519,2.2,3.967
2012-11-28-04-57-57,180.889,2.2,3.982
2012-11-28-04-58-16,184.024,2.3,4.064
2012-11-28-05-11-57,187.989,2.1,3.842
2012-11-28-05-28-49,189.561,2.1,3.833
2012-11-28-05-51-52,186.57,2,3.75
2012-11-28-06-19-13,180.591,2.2,3.984
2012-11-28-06-26-10,186.212,2.1,3.852
2012-11-28-06-37-35,184.459,2,3.762
2012-11-28-06-41-14,181.466,2.1,3.879
2012-11-28-07-31-57,184.25,2.2,3.963
2012-11-28-07-35-04,179.986,2,3.787
2012-11-28-07-35-54,180.496,2.3,4.084
2012-11-28-07-36-28,184.603,2.3,4.061
2012-11-28-07-37-25,182.902,2.3,4.071
2012-11-28-07-38-13,184.423,2.2,3.962
2012-11-28-07-41-14,178.934,2.1,3.894
2012-11-28-07-52-05,33.48,2.2,5.741
2012-11-28-07-57-22,181.728,2.6,4.377
2012-11-28-07-59-34,181.096,3,4.781
2012-11-28-08-20-06,180.565,2.3,4.084
2012-11-28-08-40-47,185.08,2,3.758
2012-11-28-09-00-06,189.848,2.2,3.932
2012-11-28-09-03-23,191.179,2,3.725
2012-11-28-09-11-54,30.543,3.4,7.036
2012-11-28-09-16-23,181.967,2.7,4.476
2012-11-28-09-20-22,181.633,2.5,4.278
2012-11-28-09-36-07,176.499,2.3,4.108
2012-11-28-10-13-36,182.657,2.4,4.172
2012-11-28-10-20-17,183.462,2.2,3.967
2012-11-28-10-21-38,174.957,2,3.817
2012-11-28-10-47-45,175.845,2,3.812
2012-11-28-10-53-03,185.662,2.1,3.855
2012-11-28-10-56-53,186.252,2.3,4.052
2012-11-28-11-12-35,13.435,2.1,6.592
2012-11-28-11-29-36,181.587,2.4,4.178
2012-11-28-11-57-03,103.885,2.1,4.46
2012-11-28-11-59-55,163.838,2,3.885
2012-11-28-12-10-44,188.485,2.1,3.839
2012-11-28-12-21-27,183.543,2.4,4.167
2012-11-28-12-32-34,182.145,2.3,4.075
2012-11-28-12-39-58,184.121,2.1,3.864
2012-11-28-12-56-01,181.302,2.4,4.18
2012-11-28-13-13-34,185.433,2.2,3.956
2012-11-28-13-55-43,177.331,2,3.803
2012-11-28-13-56-35,183.403,2.5,4.268
2012-11-28-13-59-40,183.99,2.2,3.964
2012-11-28-14-06-18,183.289,2.3,4.068
2012-11-28-14-17-37,184.565,2.3,4.061
2012-11-28-14-21-52,178.256,2,3.797
2012-11-28-14-41-59,186.518,2.1,3.85
2012-11-28-14-59-06,178.295,2.2,3.997
2012-11-28-15-01-57,179.879,2.3,4.088
2012-11-28-15-03-45,179.456,2.2,3.991
2012-11-28-15-17-16,177.517,2.7,4.502
2012-11-28-15-25-30,182.61,2.3,4.072
2012-11-28-15-37-00,185.717,3.3,5.055
2012-11-28-15-42-16,186.027,2,3.753
2012-11-28-16-05-54,180.676,2.1,3.883
2012-11-28-16-09-36,182.618,2.7,4.472
2012-11-28-16-16-11,177.687,3.4,5.201
2012-11-28-16-21-49,141.942,2.1,4.135
2012-11-28-17-28-27,179.149,2.1,3.892
2012-11-28-19-22-13,122.107,2,4.192
2012-11-28-19-40-27,181.512,2,3.779
2012-11-28-21-59-04,170.713,2,3.843
2012-11-28-22-07-15,183.152,2,3.769
2012-11-28-22-31-39,178.6,2.6,4.395
2012-11-28-22-37-41,183.032,2,3.77
2012-11-28-22-41-24,183.934,2.1,3.865
2012-11-28-23-34-50,181.496,3,4.779
2012-11-28-23-36-53,179.823,2.6,4.388
2012-11-28-23-55-22,181.462,2.8,4.579
2012-11-29-00-20-24,182.987,2.1,3.87
2012-11-29-00-27-24,134.931,2,4.088
2012-11-29-00-29-54,182.874,2.3,4.071
2012-11-29-00-37-35,179.117,2.6,4.392
2012-11-29-00-38-08,177.731,2.7,4.501
2012-11-29-00-39-58,182.659,2.2,3.972
2012-11-29-01-05-32,183.273,2,3.769
2012-11-29-01-30-06,179.646,2,3.789
2012-11-29-01-39-27,185.677,2.1,3.855
2012-11-29-01-43-33,180.588,2.2,3.984
2012-11-29-02-01-07,181.348,2,3.78
2012-11-29-02-01-56,181.478,2.1,3.879
2012-11-29-02-04-56,138.281,2.3,4.362
2012-11-29-02-14-25,179.144,2.6,4.392
2012-11-29-02-20-01,180.613,2.2,3.984
2012-11-29-02-24-49,146.837,2,4
2012-11-29-02-39-35,179.295,2.1,3.891
2012-11-29-02-49-29,324.785,3.8,4.972
2012-11-29-03-16-19,182.207,2,3.775
2012-11-29-03-35-44,185.674,2,3.755
2012-11-29-04-02-48,186.886,2.3,4.048
2012-11-29-04-18-55,182.408,2.1,3.873
2012-11-29-04-40-04,180.672,2.3,4.083
2012-11-29-04-56-26,181.652,2.2,3.978
2012-11-29-06-36-51,183.814,2.2,3.965
2012-11-29-06-39-01,179.204,2,3.792
2012-11-29-08-26-24,123.722,2,4.178
2012-11-29-08-34-56,180.957,3.1,4.882
2012-11-29-09-10-05,181.391,2.1,3.879
2012-11-29-09-11-32,180.161,2.8,4.586
2012-11-29-09-54-32,182.929,3.1,4.871
2012-11-29-12-05-59,209.711,2.3,3.928
2012-11-29-12-15-58,78.444,3,5.653
2012-11-29-12-17-05,108.674,2.2,4.513
2012-11-29-12-26-11,142.279,2,4.032
2012-11-29-12-28-51,148.794,2,3.986
2012-11-29-12-31-41,115.971,1.9,4.146
2012-11-29-12-53-32,89.011,2.2,4.721
2012-11-29-13-16-55,179.702,2.3,4.089
2012-11-29-13-28-39,226.109,4.3,5.85
